timestamp,ax,ay,az,gx,gy,gz
13470,-104,16040,3100,161,1381,49
13493,-116,16092,3144,174,1333,42
13515,-108,16036,3200,206,1320,67
13538,-132,16092,3132,199,1370,51
13559,-132,16116,3208,169,1368,49
13580,-92,16056,3304,193,1385,37
13602,-56,16012,3240,140,1364,31
13626,-120,16136,3172,156,1365,34
13647,-104,16076,3136,175,1365,82
13668,-84,16092,3156,197,1353,39
13691,-36,16096,3056,201,1352,57
13714,-116,16108,3048,190,1357,54
13735,-80,16056,3056,183,1359,37
13757,-140,16080,3116,162,1343,64
13779,-156,16080,3068,153,1381,53
13800,-60,16076,3152,221,1340,52
13823,-96,16060,3064,229,1361,67
13846,-160,16096,3320,189,1353,46
13868,-120,16112,3196,176,1381,61
13890,-80,16088,3160,204,1352,56
13910,-96,16016,3224,213,1415,66
13933,-84,16084,3212,187,1361,31
13955,-100,16104,3224,168,1372,41
13978,-116,16092,3156,208,1358,58
13998,-32,16052,3176,171,1363,46
14021,-148,16068,3096,188,1361,62
14042,-68,16128,3184,219,1341,70
14066,-100,16116,3108,200,1353,52
14087,-48,16156,3156,201,1366,60
14109,-84,16040,3040,204,1372,51
14131,-100,16116,3148,196,1363,64
14153,-108,16044,3076,203,1367,61
14174,-56,16088,3052,186,1357,79
14197,-96,16100,3152,196,1355,73
14219,-48,16128,3144,224,1377,47
14241,-132,16052,3100,197,1365,68
14263,-68,16076,3212,182,1348,79
14284,-72,16016,3140,184,1369,71
14307,-116,16152,3136,207,1356,72
14329,-144,16108,3188,188,1376,45
14352,-116,15996,3016,209,1372,31
14373,-80,16144,3236,166,1359,51
14394,-76,16080,3164,183,1331,85
14416,-144,16076,3224,190,1368,36
14438,-52,16024,3152,199,1359,48
14461,-108,16116,3152,187,1348,45
14483,-100,16100,3188,175,1362,74
14506,-104,16072,3196,174,1387,53
14526,-68,16072,3216,184,1338,47
14548,-76,16080,3180,167,1348,61
14570,-96,16080,3112,191,1400,74
14593,-44,16108,3180,209,1355,50
14614,-64,16140,3164,222,1348,64
14637,-52,16064,3140,152,1345,70
14658,-68,16056,3208,143,1364,53
14682,-108,16044,3164,200,1351,61
14702,-108,16056,3184,197,1364,51
14724,-72,16144,3108,231,1334,88
14747,-88,16104,3084,186,1367,45
14769,-88,16032,3140,136,1386,62
14790,-152,16128,3168,208,1347,68
14813,-96,16072,3124,185,1332,62
14834,-80,16064,3184,172,1317,58
14857,-116,16088,3120,174,1395,84
14879,-56,16088,3156,203,1366,53
14900,-56,16032,3168,217,1383,59
14923,-36,16056,3144,200,1353,32
14946,-124,16044,3104,187,1369,41
14966,-80,16068,3164,209,1379,48
14989,-68,16060,3272,195,1371,46
15010,-76,16100,3056,181,1355,29
15032,-48,16108,3112,199,1346,50
15055,-84,16096,3200,183,1340,77
15076,-44,16088,3132,180,1327,59
15100,-128,16044,3120,193,1352,52
15120,-48,16040,3160,191,1359,70
15143,-68,16080,3184,173,1349,114
15166,-104,16152,3176,224,1374,50
15186,-44,16036,3264,175,1344,65
15209,-168,16096,3176,188,1370,87
15230,-84,16112,3164,174,1332,73
15252,-24,16060,3284,182,1384,46
15275,-108,16048,3240,189,1370,54
15297,-124,16152,3172,232,1380,87
15318,-112,16064,3176,210,1343,4
15340,-88,16048,3136,166,1338,53
15363,-108,16036,3232,156,1381,49
15385,-128,16112,3188,173,1376,97
15406,-60,16040,3164,221,1364,79
15429,-92,16092,3244,163,1398,23
15450,-80,16056,3208,205,1374,46
15473,-148,16140,3192,181,1355,63
15495,-80,16100,3092,187,1329,65
15516,-80,16032,3188,204,1349,36
15539,-156,16064,3208,182,1365,69
15561,-80,16072,3144,191,1367,86
15582,-84,16096,3144,189,1385,34
15605,-92,16160,3148,172,1367,65
15626,-64,16136,3224,232,1357,48
15648,-36,16076,3156,209,1354,92
15672,-124,16060,3132,215,1363,16
15692,-92,16040,3104,215,1351,51
15716,-104,16088,3184,199,1369,51
15737,-112,16120,3184,197,1378,88
15759,-96,16084,3116,191,1371,24
15781,-104,16056,3124,200,1333,70
15802,-60,16116,3192,210,1317,58
15825,-100,16064,3128,176,1363,79
15847,-100,16100,3180,214,1365,49
15870,-160,16076,3160,179,1362,39
15891,-184,16088,3124,169,1370,72
15913,-144,16084,3188,172,1334,74
15935,-72,16060,3120,170,1356,62
15957,-180,16108,3140,207,1370,60
15979,-100,16116,3248,210,1367,70
16000,-64,16108,3136,176,1401,55
16023,-116,16012,3108,184,1360,5
16045,-44,16064,3104,202,1366,61
16067,-72,16036,3120,196,1354,63
16089,-144,16048,3096,149,1405,53
16111,-144,16064,3132,173,1360,43
16133,-140,16116,3136,203,1371,62
16155,-52,16108,3108,230,1350,82
16176,-84,16008,3160,175,1378,71
16200,-116,16100,3204,182,1352,76
16220,-92,16084,3140,208,1335,69
16242,-44,16044,3180,175,1371,63
16264,-52,16032,3196,166,1382,44
16287,-124,16080,3152,203,1331,32
16309,-40,16108,3168,196,1354,51
16331,-144,16112,3172,166,1357,50
16352,-156,16004,3196,198,1377,51
16375,-104,16084,3164,169,1361,54
16397,-80,16124,3028,209,1398,70
16419,-120,16136,3188,176,1345,60
16440,-84,16132,3104,209,1335,35
16462,-64,16092,3212,156,1390,59
16485,-104,16140,3140,185,1382,62
16507,-124,16060,3112,177,1356,51
16529,-96,16072,3060,179,1347,21
16551,-100,16112,3220,187,1362,75
16573,-96,16124,3116,230,1377,63
16595,-112,16108,3092,212,1373,58
16617,-124,16084,3188,175,1362,46
16639,-140,15996,3084,175,1344,63
16660,-96,16072,3140,197,1364,72
16683,-56,16048,3120,201,1371,84
16705,-116,16064,3180,168,1332,31
16726,-68,16124,3088,213,1386,58
16748,-36,16048,3236,183,1348,68
16770,-92,16068,3196,196,1385,24
16792,-76,16080,3188,177,1383,53
16815,-88,16124,3224,236,1369,58
16837,-112,16096,3244,225,1364,67
16858,-76,16124,3016,179,1370,21
16882,-104,16100,3216,177,1339,57
16902,-68,16028,3160,169,1375,58
16925,-100,16076,3152,189,1401,42
16947,-100,16064,3192,202,1341,28
16968,-84,16068,3172,182,1366,43
16990,-40,16156,3200,194,1344,87
17013,-112,16148,3140,224,1337,76
17034,-128,16104,3180,173,1384,57
17057,-4,16056,3104,199,1349,64
17080,-112,16076,3204,202,1324,40
17100,-64,16112,3052,196,1334,45
17122,-72,16092,3112,211,1386,88
17145,-52,16064,3136,220,1348,26
17166,-92,16096,3132,229,1354,88
17189,-60,16120,3112,182,1366,52
17211,-148,16032,3196,174,1365,53
17233,-144,16052,3184,178,1376,60
17255,-144,16076,3176,220,1362,65
17276,-88,16116,3140,192,1397,46
17299,-64,16084,3124,218,1394,66
17322,-108,16068,3068,214,1393,28
17343,-132,16036,3136,177,1361,54
17365,-164,16124,3144,157,1382,43
17386,-84,16088,3236,200,1354,33
17409,-84,16088,3240,189,1348,82
17430,-72,16084,3136,196,1370,23
17453,-140,16104,3140,165,1369,37
17475,-68,16084,3120,136,1361,83
17497,-128,16016,3256,207,1377,59
17518,-104,16068,3084,164,1370,50
17541,-164,16088,3204,209,1366,68
17563,-104,16092,3176,218,1390,47
17584,-140,16116,3052,229,1327,56
17607,-68,16032,3196,212,1370,73
17629,-144,16084,3072,174,1365,68
17650,-96,16032,3212,186,1375,36
17673,-104,16112,3160,190,1330,46
17694,-76,16116,3176,184,1417,77
17718,-116,16044,3200,131,1338,76
17740,-120,16024,3196,184,1371,74
17760,-52,16044,3092,201,1361,67
17782,-52,15988,3156,204,1350,8
17805,-160,16104,3144,187,1356,37
17826,-60,16064,3172,175,1385,74
17849,-96,16096,3252,217,1338,75
17870,-60,16088,3144,188,1353,39
17892,-88,16108,3224,198,1328,73
17914,-72,16092,3240,218,1398,64
17937,-112,16068,3096,196,1338,76
17959,-128,16068,3184,188,1380,64
17980,-76,16072,3024,155,1358,32
18003,-80,16076,3252,229,1354,74
18024,-84,16072,3132,195,1374,86
18047,-160,16144,3232,198,1335,74
18068,-40,16080,3156,199,1369,51
18090,-80,16020,3136,213,1353,56
18113,-108,16052,3152,179,1324,58
18135,-116,16100,3068,206,1304,82
18158,-132,16064,3152,175,1348,37
18179,-128,16100,3192,191,1358,55
18200,-64,16100,3140,189,1378,42
18223,-112,16064,3152,176,1341,59
18245,-4,16088,3132,179,1361,42
18268,-144,16044,3188,202,1340,36
18289,-160,16116,3156,206,1331,64
18310,-80,16064,3140,163,1400,54
18332,-96,16012,3088,182,1372,59
18355,-52,16128,3120,175,1381,32
18377,-52,16072,3080,206,1360,85
18399,-60,16036,3096,196,1372,43
18420,-92,16092,3172,206,1352,47
18443,-124,16012,3156,165,1399,26
18464,-20,16080,3120,173,1372,78
18486,-92,16096,3212,172,1385,56
18509,-64,16036,3196,201,1378,65
18532,-180,16036,3076,180,1365,54
18553,-148,16048,3156,182,1334,72
18575,-104,16088,3196,218,1349,36
18596,-100,16116,3164,195,1374,39
18619,-108,16112,3244,182,1403,63
18642,-92,16116,3108,173,1377,35
18662,-116,16104,3072,175,1351,56
18685,-84,16076,3152,159,1342,52
18707,-164,16116,3096,190,1358,61
18728,-76,16036,3148,162,1381,62
18750,-60,16088,3044,216,1357,75
18772,-120,16040,3184,193,1346,46
18795,-80,16088,3196,199,1421,91
18817,-128,16120,3084,220,1365,78
18838,-88,16156,3016,165,1367,39
18862,-100,16092,3176,159,1365,45
18882,-100,16048,3144,198,1374,55
18904,-56,16092,3144,207,1340,62
18926,-76,16080,3200,171,1358,28
18950,-100,16080,3132,195,1341,47
18971,-160,16096,3236,194,1350,61
18993,-44,15988,3092,169,1346,39
19015,-104,16028,3096,201,1347,55
19036,-80,16088,3136,160,1353,63
19059,-100,16068,3220,187,1394,68
19081,-104,16092,3140,182,1392,52
19103,-64,16064,3148,189,1364,52
19125,-116,16104,3096,179,1325,59
19147,-28,16064,3160,230,1370,45
19169,-36,16068,3216,180,1369,31
19192,-104,16056,3124,184,1322,43
19212,-96,16080,3116,190,1369,74
19235,-84,16072,3152,188,1365,49
19257,-88,16040,3144,160,1353,48
19278,-72,16144,3120,174,1398,69
19300,-104,16180,3292,185,1364,81
19322,-116,16068,3164,153,1368,51
19345,-60,16088,3156,192,1393,79
19368,-128,16060,3104,195,1347,90
19388,-96,16068,3128,183,1339,52
19410,-92,16028,3188,152,1336,85
19432,-76,16084,3120,188,1336,64
19455,-144,16092,3260,186,1337,31
19477,-156,16104,3224,187,1350,41
19499,-140,16080,3228,202,1371,67
19520,-32,16152,3172,220,1359,53
19543,-112,16024,3244,162,1365,73
19565,-124,16000,3084,176,1378,64
19586,0,16072,3164,204,1397,43
19609,-88,16044,3156,163,1336,15
19631,-100,16076,3136,206,1334,35
19652,-56,16012,3168,194,1364,59
19674,-72,16048,3060,183,1370,70
19698,-112,16016,3128,171,1368,67
19720,-100,16064,3132,175,1379,39
19740,-124,16044,3200,209,1344,48
19762,-92,16056,3216,185,1358,9
19785,-172,16080,3200,161,1353,60
19808,-64,16076,3168,210,1353,62
19829,-44,16052,3224,211,1399,48
19850,-64,16108,3176,184,1348,67
19873,-152,16104,3200,195,1383,66
19895,-104,16052,3160,210,1350,49
19916,-56,16124,3068,195,1365,65
19939,-108,16072,3152,207,1365,97
19960,-52,16044,3140,167,1367,63
19983,-112,16016,3200,188,1402,69
20004,-32,16056,3132,193,1388,39
20026,-80,16104,3256,193,1388,70
20048,-124,16080,3224,188,1364,80
20072,-112,16124,3144,177,1363,62
20093,-88,16024,3168,153,1357,45
20115,-100,16068,3248,179,1362,58
20137,-80,16100,3120,190,1367,73
20158,-88,16064,3180,193,1341,71
20181,-116,16092,3132,195,1341,56
20203,-124,16128,3172,221,1385,60
20225,-88,16148,3196,207,1355,74
20247,-128,16140,3092,194,1331,54
20268,-80,16016,3208,166,1367,49
20292,-108,16120,3172,226,1369,61
20312,-100,16076,3208,186,1378,20
20335,-92,16056,3128,203,1360,64
20356,-64,16104,3120,219,1368,84
20378,-64,16108,3076,184,1350,89
20400,-56,16076,3300,198,1333,30
20422,-80,16084,3196,173,1343,54
20444,-96,16088,3308,206,1328,59
20468,-112,16068,3224,219,1339,29
20489,-20,16052,3148,218,1346,66
20510,-56,16060,3204,177,1342,43
20533,-112,16048,3192,177,1375,61
20555,-120,16076,3192,194,1344,44
20577,-84,16112,3136,185,1370,36
20598,-72,16100,3260,229,1368,69
20620,-164,16172,3144,172,1371,56
20643,-60,16092,3068,209,1357,73
20664,-44,16088,3204,183,1366,66
20686,-84,16092,3164,199,1410,34
20708,-120,16080,3196,170,1333,63
20730,-96,16092,3188,200,1378,52
20752,-28,16052,3200,179,1359,15
20774,-92,16096,3188,171,1376,52
20797,-160,16108,3120,199,1357,27
20818,-88,16036,3092,193,1386,87
20840,-144,16048,3152,170,1302,46
20862,-148,16016,3096,175,1367,60
20885,-112,16056,3124,227,1386,63
20908,-104,16060,3156,228,1346,81
20929,-136,16044,3140,173,1359,42
20952,-156,16080,3240,210,1398,49
20972,-72,16108,3160,168,1342,93
20995,-4,16044,3168,177,1306,71
21017,-40,16044,3068,204,1358,50
21039,-108,16148,3172,174,1374,79
21061,-104,16132,3136,190,1355,42
21083,-36,16032,3164,209,1363,61
21104,-68,16056,3164,218,1362,56
21126,-12,16064,3108,149,1354,54
21149,-100,16072,3084,221,1367,78
21171,-96,16068,3156,183,1335,50
21192,-104,16044,3156,188,1334,35
21215,-100,16060,3276,211,1376,57
21237,-136,16080,3244,172,1351,81
21259,-100,16048,3176,186,1372,50
21280,-52,16132,3120,201,1369,18
21303,-96,16088,3172,179,1349,71
21325,-116,16076,3164,191,1369,90
21347,-72,16072,3156,176,1361,53
21368,-12,16064,3256,199,1369,45
21390,-48,16088,3224,198,1370,89
21413,-96,16080,3116,218,1368,67
21435,-124,16104,3152,182,1352,37
21457,-120,16164,3080,195,1378,44
21479,-124,16088,3144,201,1387,54
21500,-36,16080,3168,184,1326,42
21523,-92,16096,3068,176,1358,63
21545,-128,16084,3132,183,1358,55
21567,-148,16128,3096,167,1338,79
21588,-96,16040,3092,174,1340,59
21611,-104,16108,3152,188,1362,44
21633,-152,16144,3104,188,1337,49
21655,-48,16104,3196,187,1370,68
21676,-20,16072,3084,185,1385,52
21698,-68,16052,3092,220,1325,38
21720,-64,16164,3100,228,1396,83
21742,-96,16064,3204,180,1393,45
21764,-128,16072,3132,192,1327,62
21786,-120,16060,3112,208,1354,44
21809,-56,16084,3148,193,1360,85
21830,-72,16080,3208,169,1366,99
21852,-56,16064,3108,191,1418,73
21874,-44,16104,3200,167,1354,38
21896,-108,16112,3168,195,1382,24
21919,-128,16076,3160,165,1357,35
21940,-124,16104,3132,174,1346,37
21963,-72,16096,3204,219,1368,38
21984,-132,16112,3232,187,1385,25
22007,-132,16124,3116,158,1372,41
22029,-112,16096,3200,219,1349,20
22050,-100,16072,3124,183,1358,67
22073,-88,16084,3116,155,1412,45
22095,-112,16048,3148,168,1361,34
22117,-100,16084,3232,197,1362,44
22139,-140,16112,3136,215,1396,42
22160,-96,16056,3220,172,1342,30
22182,-112,16076,3096,191,1380,59
22205,-80,16068,3148,204,1362,47
22226,-108,16012,3232,197,1357,35
22248,-72,16056,3148,217,1369,66
22272,-108,16164,3132,183,1373,79
22292,-72,16096,3052,214,1372,78
22314,-96,16144,3164,174,1359,48
22337,-124,16004,3128,199,1381,87
22359,-92,16104,3124,164,1399,84
22382,-100,16124,3256,191,1333,27
22402,-76,16032,3148,198,1398,87
22424,-124,16084,3128,205,1368,68
22447,-124,16056,3132,210,1363,64
22468,-76,16084,3100,185,1363,79
22490,-16,16052,3136,225,1328,36
22513,-100,16080,3196,182,1380,64
22535,-116,16160,3172,203,1322,61
22556,-128,16108,3220,201,1344,64
22578,-144,16072,3216,182,1353,18
22601,-92,16040,3180,223,1381,53
22623,-108,16140,3160,195,1348,88
22645,-128,16060,3112,226,1360,86
22666,-60,16016,3136,139,1339,21
22688,-116,16076,3204,198,1322,64
22710,-120,16104,3144,216,1376,58
22733,-76,16108,3120,189,1358,31
22754,-60,16116,3172,160,1361,75
22776,-96,16108,3192,191,1374,53
22798,-128,16092,3012,197,1392,82
22820,-104,16136,3124,188,1371,77
22842,-84,16032,3156,189,1355,60
22864,-120,16096,3148,193,1357,47
22887,-112,16056,3040,189,1356,51
22907,-100,16136,3120,201,1359,68
22930,-68,16092,3152,186,1366,55
22952,-132,16104,3208,198,1351,87
22974,-144,16104,3080,178,1337,71
22996,-96,16108,3156,152,1353,7
23018,-108,16060,3180,203,1336,42
23041,-124,16060,3228,198,1366,79
23062,-116,16172,3124,200,1389,68
23084,-76,16120,3212,175,1349,40
23107,-116,16124,3164,210,1309,48
23129,-80,16076,3220,165,1356,48
23150,-188,16064,3116,198,1334,57
23173,-88,16084,3156,187,1361,36
23195,-84,16124,3124,187,1360,58
23216,-140,16108,3156,203,1368,58
23238,-72,16036,3012,201,1346,49
23260,-124,16088,3088,172,1340,38
23282,-36,15972,3228,143,1355,34
23304,-132,16064,3156,171,1365,71
23327,-104,16040,3140,207,1384,26
23349,-52,16032,3116,161,1368,67
23370,-84,16148,3224,162,1393,47
23392,-140,16044,3080,179,1356,54
23414,-104,16068,3112,176,1332,47
23437,-108,16056,3088,206,1363,73
23459,-132,16112,3180,214,1371,52
23480,-104,16128,3140,190,1397,42
23502,-80,16068,3148,219,1383,30
23524,-140,16104,3128,158,1356,59
23546,-108,16116,3192,177,1376,67
23568,-44,16100,3204,175,1352,81
23590,-72,16108,3180,203,1360,56
23613,-40,16084,3156,180,1369,79
23635,-148,16072,3084,168,1352,53
23657,-32,16116,3080,176,1323,60
23679,-112,16064,3120,196,1357,66
23700,-88,16120,3188,193,1368,60
23723,-72,16064,3188,200,1371,90
23745,-20,16084,3136,204,1366,69
23766,-96,15996,3072,180,1370,44
23788,-160,16068,3140,210,1345,87
23810,-116,16064,3164,185,1337,58
23832,-40,16100,3112,202,1365,79
23854,-80,16064,3156,206,1361,60
23876,-76,16040,3124,180,1350,45
23898,-92,16180,3192,212,1363,82
23920,-116,16092,3116,172,1407,42
23942,-92,16072,3096,190,1387,55
23964,-80,16084,3124,191,1410,57
23986,-104,15996,3168,247,1377,53
24009,-108,16096,3032,169,1368,68
24030,-96,16092,3112,137,1371,33
24052,-72,16072,3072,186,1368,71
24074,-116,16088,3112,188,1356,69
24096,-80,16068,3204,165,1363,54
24119,-88,16012,3116,192,1351,46
24140,-100,16076,3176,193,1375,74
24162,-76,16020,3180,219,1373,29
24184,-72,16012,3096,172,1361,49
24207,-88,16120,3132,180,1365,38
24229,-40,16088,3220,191,1418,67
24250,-128,16064,3112,167,1377,77
24273,-124,16056,3156,156,1338,30
24294,-108,16084,3140,203,1334,56
24317,-124,16136,3212,179,1358,40
24339,-36,16052,3172,182,1376,63
24360,-8,16052,3124,178,1376,51
24383,-152,16100,3112,208,1360,78
24404,-56,16144,3284,243,1351,87
24426,-48,16056,3180,189,1377,73
24448,-60,16132,3036,174,1352,46
24470,-132,16108,3096,184,1383,56
24492,-124,16084,3128,221,1357,80
24514,-112,16088,3120,224,1358,83
24536,-96,16140,3100,200,1386,44
24558,-80,16148,3180,210,1361,46
24580,-96,16080,3160,203,1386,85
24603,-72,16072,3100,157,1376,22
24624,-132,16108,3212,211,1353,48
24646,-100,16132,3176,190,1374,78
24668,-136,16032,3228,161,1324,28
24691,-64,16080,3088,204,1371,47
24712,-104,16148,3212,177,1383,47
24734,-120,16048,3116,189,1361,62
24757,-108,16048,3124,187,1391,64
24778,-28,16108,3088,211,1411,46
24801,-136,16128,3292,200,1388,79
24823,-120,16068,3128,191,1375,70
24845,-108,16096,3080,194,1357,69
24867,-132,16096,3192,183,1342,24
24888,-76,16096,3104,201,1372,36
24910,-84,16112,3164,205,1362,37
24933,-84,16032,3092,157,1360,55
24955,-40,16016,3160,202,1350,67
24976,-88,16064,3108,173,1361,64
24998,-44,16124,3224,165,1346,55
25020,-64,16116,3148,172,1380,25
25043,-64,16120,3148,200,1368,70
25064,-68,16096,3176,166,1361,50
25087,-96,16092,3192,179,1373,83
25109,-92,16088,3096,182,1357,53
25130,-48,16124,3064,177,1387,46
25152,-176,15992,3100,202,1365,54
25175,-40,16064,3064,196,1365,76
25196,-92,16160,3136,230,1385,49
25218,-160,16052,3156,173,1370,70
25240,-120,16064,3124,192,1340,62
25263,-56,16048,3176,208,1361,59
25284,-132,16080,3248,191,1344,80
25307,-84,16092,3072,229,1384,41
25328,-116,16100,3112,201,1367,43
25350,-48,16072,3136,192,1330,51
25373,-104,16100,3104,190,1375,65
25394,-84,16100,3104,188,1355,52
25416,-96,16052,3164,173,1333,10
25439,-148,16072,3104,180,1360,63
25460,-56,16052,3312,205,1371,57
25482,-96,16084,3100,164,1350,39
25505,-44,16044,3276,196,1343,58
25526,-172,16092,3260,175,1358,74
25549,-152,16108,3184,211,1371,69
25571,-116,16040,3164,200,1372,37
25592,-128,16080,3212,195,1365,45
25614,-140,16100,3144,195,1360,35
25636,-80,16064,3120,140,1343,70
25659,-156,16064,3136,155,1362,32
25680,-140,16092,3116,175,1346,38
25702,-32,16076,3124,175,1369,79
25724,-64,16080,3216,219,1365,69
25746,-88,16088,3160,162,1363,33
25769,-124,16060,3132,169,1362,50
25790,-76,16100,3100,186,1361,96
25812,-60,16076,3260,160,1380,47
25834,-88,16088,3152,187,1341,43
25856,-88,16076,3208,190,1348,67
25878,-88,16084,3136,217,1375,95
25900,-44,16040,3140,183,1360,22
25922,-160,16124,3172,213,1342,3
25944,-88,16072,3144,213,1344,20
25966,-88,16080,3244,203,1348,72
25988,-84,16064,3160,246,1388,43
26010,-112,16084,3084,168,1389,36
26033,-140,16096,3168,183,1399,46
26054,-28,16120,3208,233,1380,55
26077,-52,15996,3200,159,1356,44
26098,-84,16108,3136,173,1364,25
26120,-112,16044,3060,213,1373,35
26142,-124,16072,3140,167,1362,84
26164,-40,16128,3104,160,1365,51
26187,-108,16104,3108,209,1341,43
26209,-116,16144,3192,209,1374,78
26231,-76,16052,3076,214,1379,21
26251,-96,15984,3044,148,1360,48
26274,-72,16108,3112,198,1355,48
26296,-100,16088,3052,185,1364,57
26318,-92,16044,3152,186,1373,29
26340,-112,16052,3196,173,1347,48
26363,-116,16068,3128,194,1369,66
26384,-60,16096,3136,197,1379,67
26407,-68,15992,3252,204,1360,27
26429,-116,16060,3228,214,1378,18
26450,-172,16144,3184,161,1354,76
26473,-88,16144,3092,183,1377,108
26494,8,16120,3252,198,1385,10
26517,-148,15924,3184,191,1356,-18
